id,city,street,number,building,block,km,estate,additional,phone
SDEK_MSK745,Москва,улица Академика Анохина,24,,,,,"
 Адрес от СДЭКА: ул. Академика Анохина, 24
 Инструкция от СДЭКА: ?Юго-Западная",+7(800)7753553
SDEK_MSK767,Москва,Дмитровское шоссе,13,,,,,"
 Адрес от СДЭКА: Дмитровское шоссе, 13
 Инструкция от СДЭКА: Метро Тимирязевская (Дмитровское шоссе)",+7(800)7753553
SDEK_ODN10,Одинцово,Молодёжная улица,46,,,,,"
 Адрес от СДЭКА: ул. Молодёжная, 46
 Инструкция от СДЭКА: Улица Неделина, 13",+7(495)1208837
SDEK_KSF2,Красноуфимск,Советская улица,35,,,,,"
 Адрес от СДЭКА: ул. Советская, 35
 Инструкция от СДЭКА: ТЦ Октябрь",+7(922)0280049
SDEK_SAR34,Саратов,улица имени А.М. Горького,26,,,,,"
 Адрес от СДЭКА: ул. А.М. Горького, 26
 Инструкция от СДЭКА: ул. Горького",+7(800)7753553
SDEK_VNV1,Вышний Волочек,улица Парижской Коммуны,37,,,,,"
 Адрес от СДЭКА: ул. Парижской Коммуны, 37
 Инструкция от СДЭКА: Кафе «Чикен хаус»",+7(482)2475176
SDEK_MSK550,Москва,Ленинградский проспект,80,,17,,,"
 Адрес от СДЭКА: пр-т Ленинградский, 80 корп 17
 Инструкция от СДЭКА: метро Сокол",+7(499)6540304
SDEK_MSK570,Москва,улица Борисовские Пруды,5А,,,,,"
 Адрес от СДЭКА: ул. Борисовские Пруды, 5А
 Инструкция от СДЭКА: Школа",+7(800)7753553
SDEK_MSK867,Москва,Краснобогатырская улица,90,,,,,"
 Адрес от СДЭКА: ул. Краснобогатырская, 90, стр. 2
 Инструкция от СДЭКА: Хромова",+7(800)7753553
SDEK_IVN28,Иваново,проспект Строителей,25,,,,,"
 Адрес от СДЭКА: проспект Строителей, 25
 Инструкция от СДЭКА: Спорткомплекс",+7(800)7753553
SDEK_BLD13,Белгород,улица 5 Августа,1А,,,,,"
 Адрес от СДЭКА: ул. 5 августа, 1А
 Инструкция от СДЭКА: Ул. 5 Августа",+7(915)5631722
SDEK_KSK53,Красноярск,улица Авиаторов,5,,,,,"
 Адрес от СДЭКА: ул. Авиаторов, 5
 Инструкция от СДЭКА: ул. Авиаторов 29",+7(800)7753553
SDEK_ODN16,Одинцово,Рябиновая улица,5,,,,,"
 Адрес от СДЭКА: Рябиновая, 5
 Инструкция от СДЭКА: Одинцово-1",+7(800)7753553
SDEK_NSK13,Новосибирск,улица Богдана Хмельницкого,63,,,,,"
 Адрес от СДЭКА: ул. Богдана Хмельницкого, 63
 Инструкция от СДЭКА: Учительская",+7(383)2772477
SDEK_MTSE1,Мценск,улица Машиностроителей,2,,,,,"
 Адрес от СДЭКА: ул. Машиностроителей, 2
 Инструкция от СДЭКА: ул. Катукова",+7(486)2631199
SDEK_MSK521,Москва,Веерная улица,24Г,,,,,"
 Адрес от СДЭКА: ул. Веерная, 24Г
 Инструкция от СДЭКА: ул. Винницкая",+7(977)8746314
SDEK_BLG13,посёлок городского типа Благовещенка,переулок Кучеровых,44,,,,,"
 Адрес от СДЭКА: ул. Кучеровых, 44
 Инструкция от СДЭКА: -",+7(929)3933890
SDEK_SCH7,Сочи,Донская улица,13,,,,,"
 Адрес от СДЭКА: ул. Донская, 13
 Инструкция от СДЭКА: Молодежная",+7(938)4610610
SDEK_SPB327,Санкт-Петербург,Торжковская улица,20,,,,,"
 Адрес от СДЭКА: ул. Торжковская, 20
 Инструкция от СДЭКА: Торжковский Рынок",+7(800)7753553
SDEK_SNO2,Сосновоборск,проспект Мира,15,,,,,"
 Адрес от СДЭКА: Мира, 15
 Инструкция от СДЭКА: спорткомплекс Надежда, ТЦ Лето",+7(933)3296400
SDEK_KLT1,село Култаево,улица Романа Кашина,85,,,,,"
 Адрес от СДЭКА: ул. Романа Кашина, 85
 Инструкция от СДЭКА: «Култаевская почта»",+7(922)3374406
SDEK_MSK770,Москва,Волочаевская улица,12А,,,,,"
 Адрес от СДЭКА: ул. Волочаевская, 12А стр. 1А
 Инструкция от СДЭКА: Библиотека им. Грина",+7(800)7753553
SDEK_GLV4,Глазов,улица Молодой Гвардии,5А,,,,,"
 Адрес от СДЭКА: ул. Карла Маркса, 25
 Инструкция от СДЭКА: Хлебокомбинат",+7(982)8270300
SDEK_PLK13,посёлок Сосновый Бор,улица Объездная Дорога,2,,,,,"
 Адрес от СДЭКА: ул. Объездная дорога, 2, пом. 8
 Инструкция от СДЭКА: ЖК Весенний",+7(991)9883100
SDEK_KOM5,Комсомольск-на-Амуре,Вокзальная улица,80,,,,,"
 Адрес от СДЭКА: ул.Вокзальная, 80
 Инструкция от СДЭКА: Дикопольцева",+7(421)7333383
SDEK_NSK173,Новосибирск,1-я Механическая улица,5,,,,,"
 Адрес от СДЭКА: ул. 1-я Механическая, 5
 Инструкция от СДЭКА: ?пос. РМЗ",+7(800)7753553
SDEK_LOR1,посёлок Лорис,Школьная улица,1/2,,,,,"
 Адрес от СДЭКА: ул. Школьная, 1/2
 Инструкция от СДЭКА: Пос. Лорис",+7(964)9289954
SDEK_MSK43,Москва,Измайловское шоссе,,,,,,"
 Адрес от СДЭКА: Измайловское шоссе, 71 к5
 Инструкция от СДЭКА: м. Партизанская",+7(915)1995363
SDEK_SPB429,Санкт-Петербург,улица Бутлерова,13,,,,,"
 Адрес от СДЭКА: ул. Бутлерова, 13
 Инструкция от СДЭКА: ул. Верности",+7(800)7753553
SDEK_KSD48,Краснодар,улица Лавочкина,13/3,,,,,"
 Адрес от СДЭКА: ул. Лавочкина, 13/3
 Инструкция от СДЭКА: Магазин Муравей",+7(908)6731739
SDEK_KAN4,рабочий посёлок Кантемировка,Первомайская улица,14В,,,,,"
 Адрес от СДЭКА: ул. Первомайская, 14в
 Инструкция от СДЭКА: Комунхоз",+7(995)6215214
SDEK_VRN6,Воронеж,улица Ворошилова,49А,,,,,"
 Адрес от СДЭКА: ул. Ворошилова, 49а
 Инструкция от СДЭКА: Военных строителей",+7(473)3004083
SDEK_SPB180,Санкт-Петербург,проспект Королёва,21,,1,,,"
 Адрес от СДЭКА: пр-т. Королёва, 21/1
 Инструкция от СДЭКА: ул.Байконурская, пр-т. Сизова",+7(812)4402205
SDEK_SOYE7,поселение Сосенское,улица Василия Ощепкова,6,,,,,"
 Адрес от СДЭКА: ул. Василия Ощепкова, 6
 Инструкция от СДЭКА: Столбово",+7(800)7753553
SDEK_CHAL1,село Чалтырь,Социалистическая улица,23Л,,,,,"
 Адрес от СДЭКА: ул. Социалистическая, 23Р
 Инструкция от СДЭКА: 16 линия",+7(961)2990975
SDEK_YARS19,Ярославль,улица Чкалова,19,,,,,"
 Адрес от СДЭКА: ул. Чкалова, 19
 Инструкция от СДЭКА: Улица Белинского",+7(930)1292001
SDEK_SCH44,Сочи,Госпитальная улица,3,,,,,"
 Адрес от СДЭКА: ул. Госпитальная, 3
 Инструкция от СДЭКА: Горбольница № 2",+7(995)1890054
SDEK_PPS3,Павловский Посад,улица Тихонова,52,,,,,"
 Адрес от СДЭКА: ул.Тихонова, 52
 Инструкция от СДЭКА: Остановка «Аптека», остановка «Улица Выставкина».",+7(985)0513130
SDEK_MSK123,рабочий посёлок Малаховка,Касимовское шоссе,3Б,,,,,"
 Адрес от СДЭКА: пос.Малаховка, Касимовское шоссе, 3б литера О
 Инструкция от СДЭКА: Метро Котельники",+7(495)3083454
SDEK_YUG1,посёлок Юго-Камский,улица Металлистов,3А,,,,,"
 Адрес от СДЭКА: ул. Металлистов, 3А
 Инструкция от СДЭКА: Автостанция, ул.Советская, 131А",+7(919)4974654
SDEK_BRN21,Барнаул,Комсомольский проспект,44,,,,,"
 Адрес от СДЭКА: пр-т . Комсомольский, 44
 Инструкция от СДЭКА: Анатолия/Комсомольский",+7(385)2722096
SDEK_MSK114,Москва,Россошанская улица,6,,,,,"
 Адрес от СДЭКА: ул. Россошанская, 6
 Инструкция от СДЭКА: Продмаг",+7(495)3699790
SDEK_KZN28,Казань,улица Баки Урманче,10,,,,,"
 Адрес от СДЭКА: ул. Баки Урманче, 10
 Инструкция от СДЭКА: Ж/К Солнечный Город",+7(843)2609665
SDEK_MSK722,Москва,Перервинский бульвар,27,,1,,,"
 Адрес от СДЭКА: б-р. Перервинский, 27, корп. 1
 Инструкция от СДЭКА: Перервинский бульвар, 27",+7(800)7753553
SDEK_KRN14,Красногорск,Ильинский бульвар,8,,,,,"
 Адрес от СДЭКА: Ильинский бульвар, 8 пом. 7
 Инструкция от СДЭКА: Ильинский бульвар",+7(968)5164575
SDEK_MSK959,Москва,Люблинская улица,9,,,,,"
 Адрес от СДЭКА: ул. Люблинская, 9, стр.3
 Инструкция от СДЭКА: станция м. Текстильщики",+7(965)2906464
SDEK_SPB40,Санкт-Петербург,улица Жуковского,57,,,,,"
 Адрес от СДЭКА: ул. Жуковского, 57, пом.19
 Инструкция от СДЭКА: Ул. Жуковского",+7(812)6792177
SDEK_KRN12,Красногорск,Лесная улица,3,,,,,"
 Адрес от СДЭКА: ул. Лесная, 3А
 Инструкция от СДЭКА: -",+7(800)7753553
SDEK_KHMK5,Химки,Молодёжная улица,76,,,,,"
 Адрес от СДЭКА: ул. Молодежная, 76
 Инструкция от СДЭКА: 12-й микрорайон Куркина",+7(800)7753553
SDEK_VRN13,Воронеж,Ленинский проспект,110,,,,,"
 Адрес от СДЭКА: ул. Ленинский проспект, 110
 Инструкция от СДЭКА: Ост. ул. Ильича Ост. ул. Димитрова",+7(900)2598292
SDEK_KZN64,Казань,улица Клары Цеткин,10,,,,,"
 Адрес от СДЭКА: Клары Цеткин, 10
 Инструкция от СДЭКА: Серп и Молот",+7(962)5707552
SDEK_KSD106,Краснодар,Индустриальная улица,53,,,,,"
 Адрес от СДЭКА: ул. Индустриальная, 53
 Инструкция от СДЭКА: Академия им. Плеханова",+7(918)1983948
SDEK_ANP8,Анапа,Анапское шоссе,30,,,,,"
 Адрес от СДЭКА: Анапское шоссе, 30, пом. 5
 Инструкция от СДЭКА: ул. Криничная",+7(989)2332525
SDEK_KIN2,Кинель,улица Маяковского,88Г,,,,,"
 Адрес от СДЭКА: ул.Маяковского, 88г
 Инструкция от СДЭКА: Остановка «База Райпо»",+7(906)3453114
SDEK_MSK390,Москва,Локомотивный проезд,29,,,,,"
 Адрес от СДЭКА: Локомотивный проезд, 29
 Инструкция от СДЭКА: ст.Окружная",+7(800)7753553
SDEK_MSK404,Москва,"улица Мичуринский Проспект, Олимпийская Деревня",4,,1,,,"
 Адрес от СДЭКА: Олимпийская деревня, Мичуринский пр-т, 4
 Инструкция от СДЭКА: Остановка Центр моды Люкс",+7(800)7753553
SDEK_KZN47,Казань,проспект Победы,141,,,,,"
 Адрес от СДЭКА: проспект Победы, 141, Внутренняя парковка ""о""4
 Инструкция от СДЭКА: Торговый комплекс Мега",+7(843)5671234
SDEK_DGT1,Дегтярск,улица Калинина,21,,,,,"
 Адрес от СДЭКА: ул. Калинина, 1Д
 Инструкция от СДЭКА: Стадион",+7(922)1257377
SDEK_ALSH2,Алушта,Виноградная улица,22,,,,,"
 Адрес от СДЭКА: ул. Виноградная, 22
 Инструкция от СДЭКА: Автовокзал",+7(918)4256040
SDEK_ZHKV1,Жуковский,улица Луч,20,,,,,"
 Адрес от СДЭКА: ул. Луч, 20
 Инструкция от СДЭКА: Школа №6",+7(495)1507004
SDEK_LPTS5,Липецк,улица Космонавтов,37/2,,,,,"
 Адрес от СДЭКА: ул. Космонавтов, 37
 Инструкция от СДЭКА: РЫНОК 9 МИКРОРАЙОНА",+7(900)6005250
SDEK_MSK698,Москва,6-я Кожуховская улица,3,,1,,,"
 Адрес от СДЭКА: ул. Кожуховская 6-я, 3, корп. 1
 Инструкция от СДЭКА: 5-я Кожуховская улица",+7(800)7753553
SDEK_SCH15,Сочи,Молодогвардейская улица,2Б/3,,,,,"
 Адрес от СДЭКА: ул. Молодогвардейская, 2Б/3
 Инструкция от СДЭКА: ул. Лизы Чайкиной",+7(988)2316979
SDEK_LYUB29,Люберцы,Комсомольский проспект,9,,,,,"
 Адрес от СДЭКА: Комсомольский проспект, 9
 Инструкция от СДЭКА: Ангел Мира",+7(800)7753553
SDEK_MSG1,село Месягутово,Промышленная улица,9/1,,,,,"
 Адрес от СДЭКА: ул. Промышленная, 9/1
 Инструкция от СДЭКА: -",+7(927)9222291
SDEK_SPB389,Санкт-Петербург,Богатырский проспект,10,,,,,"
 Адрес от СДЭКА: пр-т. Богатырский, 10
 Инструкция от СДЭКА: Байконурская (Богатырский проспект)",+7(800)7753553
SDEK_SPB200,Санкт-Петербург,Дальневосточный проспект,12,,2,,,"
 Адрес от СДЭКА: пр-т. Дальневосточный, 12 корп. 2, пом. 17Н
 Инструкция от СДЭКА: пр-т. Дальневосточный",+7(981)9321746
SDEK_KAM10,посёлок Коммунарка,улица Александры Монаховой,98,,3,,,"
 Адрес от СДЭКА: ул. Александры Монаховой, 98, корп. 3
 Инструкция от СДЭКА: Проектируемый проезд № 7048",+7(800)7753553
SDEK_TOM22,Томск,Красноармейская улица,34,,,,,"
 Адрес от СДЭКА: пр.Фрунзе, 86
 Инструкция от СДЭКА: Суханов Кирилл Игоревич",+7(900)9221100
SDEK_MSK497,Москва,Нахимовский проспект,22,,,,,"
 Адрес от СДЭКА: Нахимовский проспект, 22
 Инструкция от СДЭКА: Нагорная улица",+7(800)7753553
SDEK_NSK117,Новосибирск,Красный проспект,220/5,,,,,"
 Адрес от СДЭКА: ул. Красный проспект, 220/5, оф. 125
 Инструкция от СДЭКА: ДК Энергия",+7(913)9890209
SDEK_NBK7,Новокуйбышевск,улица Дзержинского,12,,,,,"
 Адрес от СДЭКА: ул. Дзержинского, 12
 Инструкция от СДЭКА: «Военкомат»",+7(996)7497220
SDEK_KAM3,поселение Сосенское,улица Александры Монаховой,101,,,,,"
 Адрес от СДЭКА: ул. Александры Монаховой, 101, вход 3
 Инструкция от СДЭКА: Школа",+7(499)3905853
SDEK_KAB1,село Кабардинка,улица Дружбы,12,,,,,"
 Адрес от СДЭКА: ул. Дружбы, 12
 Инструкция от СДЭКА: автостанция ""Кабардинка""",+7(900)2479313
SDEK_KZM1,городской посёлок Кузьмоловский,улица Рядового Леонида Иванова,2Г,,,,,"
 Адрес от СДЭКА: ул. Рядового Иванова, 2
 Инструкция от СДЭКА: ЖД станция Кузьмолово",+7(921)9055375
SDEK_TMK2,Темрюк,улица Ленина,94,,,,,"
 Адрес от СДЭКА: ул. Ленина, 94
 Инструкция от СДЭКА: ул. Горького",+7(938)5067000
SDEK_MSK163,Москва,улица Маршала Рыбалко,9,,,,,"
 Адрес от СДЭКА: ул. Маршала Рыбалко, 9, пом.2
 Инструкция от СДЭКА: Остановка Улица Маршала Рыбалко",+7(499)6730430
SDEK_ZAT1,посёлок городского типа Сибирский,улица 40 лет РВСН,4,,,,,"
 Адрес от СДЭКА: ул. 40 лет РВСН, 4
 Инструкция от СДЭКА: Поворот Сибирский",+7(913)2763537
SDEK_PRM50,Пермь,Ветлужская улица,125,,,,,"
 Адрес от СДЭКА: ул. Ветлужская, 125
 Инструкция от СДЭКА: ул. Ветлужская",+7(342)2867213
SDEK_SHUYA2,Шуя,Стрелецкая улица,3,,,,,"
 Адрес от СДЭКА: ул. Стрелецкая, 3/8
 Инструкция от СДЭКА: Стрелецкая улица/ Почта",+7(902)2430999
SDEK_UFA21,Уфа,улица Правды,31/2А,,,,,"
 Адрес от СДЭКА: Ул.Правды, 31/2А
 Инструкция от СДЭКА: Ост. Гатчинская",+7(347)2009410
SDEK_TUL17,Тула,улица Пузакова,58,,,,,"
 Адрес от СДЭКА: ул. Пузакова, 58
 Инструкция от СДЭКА: ул. Заварная",+7(800)7753553
SDEK_KST37,Кстово,площадь Ленина,5А,,,,,"
 Адрес от СДЭКА: пл. Ленина, 5А
 Инструкция от СДЭКА: ул. Ступишина",+7(800)7753553
SDEK_VLG49,Волгоград,проспект Металлургов,52А,,,,,"
 Адрес от СДЭКА: проспект Металлургов, 52А
 Инструкция от СДЭКА: остановка Проспект Металлургов",+7(995)4130844
SDEK_SOYE5,поселение Сосенское,бульвар Веласкеса,7,,4,,,"
 Адрес от СДЭКА: Веласкеса б-р, 7
 Инструкция от СДЭКА: ЖК Испанские Кварталы",+7(800)7753553
SDEK_KRS15,Курск,улица Серёгина,20А,,,,,"
 Адрес от СДЭКА: ул. Серёгина, 20А
 Инструкция от СДЭКА: ул. Гагарина",+7(960)6908600
SDEK_ORN10,Оренбург,улица Рокоссовского,31,,,,,"
 Адрес от СДЭКА: Рокоссовского, 31
 Инструкция от СДЭКА: Торговый центр МЕТРО",+7(353)2901019
SDEK_UXT1,Ухта,Юбилейная улица,14,,,,,"
 Адрес от СДЭКА: ул. Юбилейная, 14, 40
 Инструкция от СДЭКА: ул. Юбилейная",+7(904)2058650
SDEK_MSK272,Москва,Большая Серпуховская улица,60,,,,,"
 Адрес от СДЭКА: ул. Большая Серпуховская, 60
 Инструкция от СДЭКА: Павла Андреева - Театриум на Серпуховке",+7(903)5719446
SDEK_YEKB56,Екатеринбург,улица Академика Бардина,11,,1,,,"
 Адрес от СДЭКА: ул. Бардина, 11 корп. 1
 Инструкция от СДЭКА: Ясная улица",+7(922)1977919
SDEK_ZHLD15,Балашиха,микрорайон Павлино,34Б,,,,,"
 Адрес от СДЭКА: мкр. Павлино, 34Б
 Инструкция от СДЭКА: мкр. Павлино",+7(800)7753553
SDEK_RND51,Ростов-на-Дону,Можайская улица,38/1,,,,,"
 Адрес от СДЭКА: ул. Можайская, 38/1
 Инструкция от СДЭКА: Рынок Классик",+7(900)1386953
SDEK_LSHV2,город Лаишево,улица Шмидта,1А,,,,,"
 Адрес от СДЭКА: ул. Шмидта, 1а
 Инструкция от СДЭКА: Автостанция Лаишево",+7(977)9936679
SDEK_SPB437,Санкт-Петербург,улица Олеко Дундича,21,,,,,"
 Адрес от СДЭКА: ул. Олеко Дундича, 21
 Инструкция от СДЭКА: ул. Олеко Дундича",+7(800)7753553
SDEK_ARM13,Армавир,улица Советской Армии,32,,,,,"
 Адрес от СДЭКА: ул. Советской Армии, 32
 Инструкция от СДЭКА: Кинотеатр Родина",+7(918)3127697
SDEK_BRK9,Брянск,улица Пересвета,2А,,,,,"
 Адрес от СДЭКА: ул. Пересвета, 2А
 Инструкция от СДЭКА: Остановка Автовокзал",+7(900)3551003
SDEK_KSD40,Краснодар,Онежская улица,1,,,,,"
 Адрес от СДЭКА: ул. Онежская, 1, 43
 Инструкция от СДЭКА: Первомайская,   Школа №53",+7(861)2050160
SDEK_SPD29,Мурино,улица Шувалова,13/10,,,,,"
 Адрес от СДЭКА: ул. Шувалова, 13/10
 Инструкция от СДЭКА: Петровский бульвар",+7(800)7753553
SDEK_NVR18,Новороссийск,улица Хворостянского,1,,,,,"
 Адрес от СДЭКА: ул. Хворостянского, 1
 Инструкция от СДЭКА: Молодежная (ул.Пионерская)",+7(991)4205947
SDEK_SPB417,Санкт-Петербург,Среднеохтинский проспект,4,,,,,"
 Адрес от СДЭКА: Среднеохтинский проспект, 6
 Инструкция от СДЭКА: Шепетовская (Среднеохтинский проспект)",+7(800)7753553
SDEK_RND37,Ростов-на-Дону,бульвар Комарова,20,,,,,"
 Адрес от СДЭКА: бульвар Комарова, 20
 Инструкция от СДЭКА: Бульвар Комарова, Супермаркет ОКЕЙ",+7(863)2098745
SDEK_MKHCH3,Махачкала,улица Азиза Алиева,23,,,,,"
 Адрес от СДЭКА: ул. Азиза Алиева, 23
 Инструкция от СДЭКА: Стоматологический институт",+7(988)2650101
SDEK_MSK479,Москва,улица Космонавта Волкова,25/2,,,,,"
 Адрес от СДЭКА: ул. Космонавта Волкова, 25/2
 Инструкция от СДЭКА: Станция Красный Балтиец",+7(800)7753553
SDEK_MSK450,Москва,улица Серпуховский Вал,5,,,,,"
 Адрес от СДЭКА: Серпуховской вал, 5
 Инструкция от СДЭКА: Хавская улица",+7(800)7753553
SDEK_DAL2,Дальнегорск,проспект 50 лет Октября,48,,,,,"
 Адрес от СДЭКА: проспект 50 лет Октября, 48
 Инструкция от СДЭКА: Универсам",+7(423)2026629
SDEK_MSK687,Москва,Борисовский проезд,14,,2,,,"
 Адрес от СДЭКА: Борисовский проезд, 14, корп. 2
 Инструкция от СДЭКА: Музыкальная школа",+7(800)7753553
SDEK_BRN6,Барнаул,проспект Ленина,150,,,,,"
 Адрес от СДЭКА: пр-т Ленина, 150
 Инструкция от СДЭКА: ост. Парк «Солнечный ветер»",+7(385)2555040
SDEK_RND53,Ростов-на-Дону,Днепровский переулок,114Б,,,,,"
 Адрес от СДЭКА: Пер. Днепровский, 114Б
 Инструкция от СДЭКА: Педагогический институт",+7(991)0872018
SDEK_BTS5,Батайск,улица Луначарского,188,,,,,"
 Адрес от СДЭКА: ул. Луначарского, 188А
 Инструкция от СДЭКА: ул. Комсомольская",+7(863)2098745
SDEK_KLN9,Клин,улица 60 лет Октября,7/1,,,,,"
 Адрес от СДЭКА: ул. 60 лет Октября, 7
 Инструкция от СДЭКА: ул. Победы",+7(926)3561327
SDEK_OMS72,Омск,улица Красный Путь,101,,2,,,"
 Адрес от СДЭКА: ул. Красный Путь, 101, корп. 2
 Инструкция от СДЭКА: СИБЗАВОД",+7(381)2936230
SDEK_KSD54,Краснодар,Сормовская улица,102,,,,,"
 Адрес от СДЭКА: ул. Сормовская, 102
 Инструкция от СДЭКА: Симферопольская",+7(952)8787677
SDEK_KON1,Конаково,улица Баскакова,1,,,,,"
 Адрес от СДЭКА: ул. Баскакова, 1
 Инструкция от СДЭКА: Больница",+7(952)0861542
SDEK_MSK533,Москва,Варшавское шоссе,75,,1,,,"
 Адрес от СДЭКА: Варшавское шоссе, 75, корп.1
 Инструкция от СДЭКА: Севастопольская",+7(800)7753553
SDEK_KSK27,Красноярск,улица Дмитрия Мартынова,35,,,,,"
 Адрес от СДЭКА: ул. Дмитрия Мартынова, 35
 Инструкция от СДЭКА: 4-я Дальневосточная",+7(391)2143607
SDEK_SPB508,Санкт-Петербург,Бухарестская улица,142,,1,,,"
 Адрес от СДЭКА: ул. Бухарестская, 142, корпус 1, литер Б
 Инструкция от СДЭКА: Бухарестская (ул. Олеко Дундича)",+7(800)7753553
SDEK_MSK705,Москва,Матвеевская улица,42,,4,,,"
 Адрес от СДЭКА: ул. Матвеевская, 42, корп. 4
 Инструкция от СДЭКА: Матвеевская улица, 36",+7(800)7753553
SDEK_SLG3,Солнечногорск,Красная улица,176,,,,,"
 Адрес от СДЭКА: ул. Красная, 176
 Инструкция от СДЭКА: Вертлинская улица",+7(929)6569690
SDEK_NN58,Нижний Новгород,улица Богородского,7,,2,,,"
 Адрес от СДЭКА: ул. Богородского, 7, корп. 2
 Инструкция от СДЭКА: ул. Богородского",+7(800)7753553
SDEK_TYUM60,Тюмень,улица Муравленко,13,,,,,"
 Адрес от СДЭКА: ул. Щербакова, 98
 Инструкция от СДЭКА: 1-й Заречный микрорайон (Тюмень)",+7(952)6851974
SDEK_MED3,станица Медвёдовская,Чонгарская улица,84,,,,,"
 Адрес от СДЭКА: ул. Еременко, 33 Б/2
 Инструкция от СДЭКА: Центр",+7(918)2341852
SDEK_VLG24,Волгоград,улица Дегтярёва,1,,,,,"
 Адрес от СДЭКА: ул. Дегтярева, 1
 Инструкция от СДЭКА: Пл. Дзержинского",+7(844)2980875
SDEK_SPB409,Санкт-Петербург,Наличная улица,51,,,,,"
 Адрес от СДЭКА: ул. Наличная, 51
 Инструкция от СДЭКА: Универсам Гаванский",+7(800)7753553
SDEK_MSK142,Москва,Большой Николопесковский переулок,13,,,,,"
 Адрес от СДЭКА: Большой Николопесковский пер., .13 под.3, 2
 Инструкция от СДЭКА: Кинотеатр ""Октябрь""",+7(499)3504297
SDEK_MSK847,Москва,улица Лихоборские Бугры,4,,1,,,"
 Адрес от СДЭКА: ул. Лихоборские Бугры, 4, корп.1
 Инструкция от СДЭКА: Большая Академическая (высадка)",+7(800)7753553
SDEK_SPB169,Санкт-Петербург,Разъезжая улица,2,,,,,"
 Адрес от СДЭКА: ул. Разъезжая, 2
 Инструкция от СДЭКА: Пять углов",+7(981)1652750
SDEK_SHEL1,Шелехов,6-й квартал,36,,,,,"
 Адрес от СДЭКА: 6-й квартал, 36, 36
 Инструкция от СДЭКА: Сибирь",+7(914)8758687
SDEK_VZN2,рабочий посёлок Вознесенское,Заводской микрорайон,4,,,,,"
 Адрес от СДЭКА: Заводской микрорайон, 4, П1
 Инструкция от СДЭКА: Автостанция р.п. Вознесенское",+7(910)1447662
SDEK_SPB323,Санкт-Петербург,бульвар Новаторов,98,,,,,"
 Адрес от СДЭКА: бульвар Новаторов, 98
 Инструкция от СДЭКА: Станция метро Проспект Ветеранов",+7(800)7753553
SDEK_KST36,Кострома,улица Шагова,61/1,,,,,"
 Адрес от СДЭКА: ул.  Шагова, 61/1
 Инструкция от СДЭКА: Маршала Новикова",+7(999)7853433
SDEK_KSK35,Красноярск,улица Академика Вавилова,1,,,,,"
 Адрес от СДЭКА: ул. Вавилова, 1 стр.48
 Инструкция от СДЭКА: Шелен",+7(391)2881296
SDEK_KZN62,Казань,улица Копылова,12,,,,,"
 Адрес от СДЭКА: ул. Копылова, 12
 Инструкция от СДЭКА: Побежимова",+7(987)4111223
SDEK_KLN12,Клин,улица Карла Маркса,12А,,,,,"
 Адрес от СДЭКА: ул. Карла Маркса, 12А
 Инструкция от СДЭКА: Банк ""Возраждение""",+7(926)0500265
SDEK_SHUSH3,посёлок Шушары,Вилеровский переулок,6,,,,,"
 Адрес от СДЭКА: Вилеровский пер., 6, пом. 60-н
 Инструкция от СДЭКА: Новгородский проспект",+7(812)7481849
SDEK_OMS32,Омск,улица Перелёта,27,,,,,"
 Адрес от СДЭКА: ул. Перелета, 27
 Инструкция от СДЭКА: Микрорайон Прибрежный",+7(991)3801201
SDEK_ZHLD14,Балашиха,Центральная улица,40,,,,,"
 Адрес от СДЭКА: ул. Центральная, 40
 Инструкция от СДЭКА: Платформа Кучино",+7(800)7753553
SDEK_PRR1,посёлок Прохладный,улица Свердлова,7А,,,,,"
 Адрес от СДЭКА: ул. Свердлова, 7А
 Инструкция от СДЭКА: Прохладный",+7(912)2353505
SDEK_PLK10,Подольск,улица Клемента Готвальда,6В,,,,,"
 Адрес от СДЭКА: ул. Клемента Готвальда, 6, В
 Инструкция от СДЭКА: Кинотеатр Родина,  Стадион Труд",+7(499)1363889
SDEK_NSK181,Новосибирск,улица Юности,1,,,,,"
 Адрес от СДЭКА: ул. Юности, 1
 Инструкция от СДЭКА: ЖК Новомарусино",+7(983)1355567
SDEK_LAB1,Лабытнанги,Школьная улица,23А,,,,,"
 Адрес от СДЭКА: ул. Школьная, 23а
 Инструкция от СДЭКА: ЛПУ-21(Лабытнангское профессиональное училище)",+7(349)9256171
SDEK_KSD114,Краснодар,улица Стасова,178/2,,,,,"
 Адрес от СДЭКА: ул. Стасова, 178/2
 Инструкция от СДЭКА: ЗАГС",+7(800)7753553
SDEK_SAM47,Самара,проспект Ленина,5,,,,,"
 Адрес от СДЭКА: проспект Ленина, 5
 Инструкция от СДЭКА: Улица Челюскинцев",+7(846)2192349
SDEK_GUL1,Гулькевичи,Пионерская улица,92А,,,,,"
 Адрес от СДЭКА: ул. Пионерская, 92А
 Инструкция от СДЭКА: ПФР",+7(995)2001633
SDEK_PRM60,Пермь,улица Докучаева,33А,,,,,"
 Адрес от СДЭКА: ул. Докучаева, 33а, корп. 2
 Инструкция от СДЭКА: База сельхозтехники",+7(800)7753553
SDEK_MTSHCH8,Мытищи,Советская улица,1А,,,,,"
 Адрес от СДЭКА: ул. Советская, 1А
 Инструкция от СДЭКА: поселок Пироговский",+7(926)5945922
